HF,Financing scheme,HC,Function,HP,Provider,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2010,2010,USD,US Dollar,0,Units,,,531.305,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2011,2011,USD,US Dollar,0,Units,,,533.784,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2012,2012,USD,US Dollar,0,Units,,,543.556,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2013,2013,USD,US Dollar,0,Units,,,557.242,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2014,2014,USD,US Dollar,0,Units,,,553.705,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2015,2015,USD,US Dollar,0,Units,,,572.319,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2016,2016,USD,US Dollar,0,Units,,,605.634,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2017,2017,USD,US Dollar,0,Units,,,612.435,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2018,2018,USD,US Dollar,0,Units,,,632.129,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2019,2019,USD,US Dollar,0,Units,,,635.831,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2020,2020,USD,US Dollar,0,Units,,,654.561,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2005,2005,USD,US Dollar,0,Units,,,609.083,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2006,2006,USD,US Dollar,0,Units,,,646.325,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2007,2007,USD,US Dollar,0,Units,,,668.791,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2008,2008,USD,US Dollar,0,Units,,,681.629,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2009,2009,USD,US Dollar,0,Units,,,692.012,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2010,2010,USD,US Dollar,0,Units,,,676.459,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2011,2011,USD,US Dollar,0,Units,,,539.895,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2012,2012,USD,US Dollar,0,Units,,,666.37,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2013,2013,USD,US Dollar,0,Units,,,685.689,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2014,2014,USD,US Dollar,0,Units,,,673.708,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2015,2015,USD,US Dollar,0,Units,,,672.924,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2016,2016,USD,US Dollar,0,Units,,,691.789,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2017,2017,USD,US Dollar,0,Units,,,702.252,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2018,2018,USD,US Dollar,0,Units,,,731.093,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2019,2019,USD,US Dollar,0,Units,,,711.487,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",LUX,Luxembourg,2020,2020,USD,US Dollar,0,Units,,,721.599,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2005,2005,USD,US Dollar,0,Units,,,1404.489,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2006,2006,USD,US Dollar,0,Units,,,1515.049,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2007,2007,USD,US Dollar,0,Units,,,1635.406,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2008,2008,USD,US Dollar,0,Units,,,1777.511,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2009,2009,USD,US Dollar,0,Units,,,1805.846,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2010,2010,USD,US Dollar,0,Units,,,1910.805,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2011,2011,USD,US Dollar,0,Units,,,2014.553,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2012,2012,USD,US Dollar,0,Units,,,2124.222,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2013,2013,USD,US Dollar,0,Units,,,2244.366,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2014,2014,USD,US Dollar,0,Units,,,2267.767,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2015,2015,USD,US Dollar,0,Units,,,2371.568,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2016,2016,USD,US Dollar,0,Units,,,2419.402,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2017,2017,USD,US Dollar,0,Units,,,2517.371,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2018,2018,USD,US Dollar,0,Units,,,2600.705,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2019,2019,USD,US Dollar,0,Units,,,2638.339,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",FIN,Finland,2020,2020,USD,US Dollar,0,Units,,,2759.424,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2005,2005,USD,US Dollar,0,Units,,,857.505,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2006,2006,USD,US Dollar,0,Units,,,917.046,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2007,2007,USD,US Dollar,0,Units,,,994.064,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2008,2008,USD,US Dollar,0,Units,,,1328.703,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2009,2009,USD,US Dollar,0,Units,,,1368.033,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2010,2010,USD,US Dollar,0,Units,,,1346.947,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2011,2011,USD,US Dollar,0,Units,,,1313.41,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2012,2012,USD,US Dollar,0,Units,,,1281.932,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2013,2013,USD,US Dollar,0,Units,,,1293.821,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2014,2014,USD,US Dollar,0,Units,,,1297.075,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2015,2015,USD,US Dollar,0,Units,,,1288.543,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2016,2016,USD,US Dollar,0,Units,,,1405.645,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2017,2017,USD,US Dollar,0,Units,,,1489.388,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2018,2018,USD,US Dollar,0,Units,,,1603.39,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2019,2019,USD,US Dollar,0,Units,,,1757.241,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CYP,Cyprus,2020,2020,USD,US Dollar,0,Units,,,1976.918,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2011,2011,USD,US Dollar,0,Units,,,548.542,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2012,2012,USD,US Dollar,0,Units,,,594.891,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2013,2013,USD,US Dollar,0,Units,,,618.872,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2014,2014,USD,US Dollar,0,Units,,,650.726,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2015,2015,USD,US Dollar,0,Units,,,685.892,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2016,2016,USD,US Dollar,0,Units,,,690.92,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2017,2017,USD,US Dollar,0,Units,,,859.789,B; D,Break; Difference in methodology
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2018,2018,USD,US Dollar,0,Units,,,893.65,D,Difference in methodology
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2019,2019,USD,US Dollar,0,Units,,,919.582,D,Difference in methodology
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",CRI,Costa Rica,2020,2020,USD,US Dollar,0,Units,,,1228.73,B; D,Break; Difference in methodology
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2005,2005,USD,US Dollar,0,Units,,,252.015,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2006,2006,USD,US Dollar,0,Units,,,278.702,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2007,2007,USD,US Dollar,0,Units,,,296.673,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2008,2008,USD,US Dollar,0,Units,,,321.821,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2009,2009,USD,US Dollar,0,Units,,,358.868,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2010,2010,USD,US Dollar,0,Units,,,394.243,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2011,2011,USD,US Dollar,0,Units,,,470.812,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2012,2012,USD,US Dollar,0,Units,,,504.704,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2013,2013,USD,US Dollar,0,Units,,,454.845,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2014,2014,USD,US Dollar,0,Units,,,518.562,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2015,2015,USD,US Dollar,0,Units,,,545.835,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2016,2016,USD,US Dollar,0,Units,,,621.147,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2017,2017,USD,US Dollar,0,Units,,,655.92,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2018,2018,USD,US Dollar,0,Units,,,655.781,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2019,2019,USD,US Dollar,0,Units,,,648.061,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",BGR,Bulgaria,2020,2020,USD,US Dollar,0,Units,,,717.824,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2005,2005,USD,US Dollar,0,Units,,,456.528,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2006,2006,USD,US Dollar,0,Units,,,471.971,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HPTOT,All providers,PPPPER,"Per capita, current prices, current PPPs",SVN,Slovenia,2007,2007,USD,US Dollar,0,Units,,,474.761,,
